SEED,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
3228096668439395456,21,1250,1996,4191128721,1800853924,1305619919,359089644,310764767,54.00,746.00,553.00,317.00,279.00,2894.00,10614.00,8280.00,7306.00,6720.00,53.59,14.23,14.97,23.05,24.09
-3368563329066567401,22,1250,2002,4382550095,2041777142,1498983462,353254141,332030145,34.00,752.00,560.00,299.00,274.00,2822.00,10718.00,8380.00,5986.00,5656.00,83.00,14.25,14.96,20.02,20.64
2800261851532862538,23,1250,1996,4369098636,1844696079,1328404436,393205028,326409134,50.00,746.00,545.00,322.00,273.00,2908.00,11090.00,8508.00,7470.00,6730.00,58.16,14.87,15.61,23.20,24.65
-8296918278633347936,24,1250,2002,4084051809,2127828076,1521586775,313478419,296216795,25.00,752.00,558.00,286.00,255.00,2774.00,11422.00,8906.00,8690.00,7942.00,110.96,15.19,15.96,30.38,31.15
7783407007985695125,25,1250,1998,4596135970,2030250906,1452653024,372450917,346315892,33.00,748.00,553.00,308.00,275.00,2740.00,11396.00,8838.00,7324.00,6830.00,83.03,15.24,15.98,23.78,24.84
2845919080117403050,26,1250,1996,4356806629,1988676093,1447291421,370723488,332921216,41.00,746.00,550.00,310.00,262.00,2768.00,11130.00,8636.00,7114.00,6330.00,67.51,14.92,15.70,22.95,24.16
-458243007688474363,27,1250,2003,4194522123,2644006242,1938459871,446139299,407371491,23.00,753.00,571.00,306.00,271.00,2834.00,12292.00,9750.00,8704.00,7964.00,123.22,16.32,17.08,28.44,29.39
8258808223607589679,28,1250,1998,4363637088,1778941916,1315828225,355914387,311064944,55.00,748.00,551.00,320.00,268.00,2812.00,10240.00,7950.00,6612.00,5876.00,51.13,13.69,14.43,20.66,21.93
-1948827773983995460,29,1250,2003,4441589835,1931998144,1466250066,389728103,349548494,52.00,753.00,569.00,338.00,289.00,2934.00,10092.00,8030.00,6896.00,6266.00,56.42,13.40,14.11,20.40,21.68
8123957908051745495,30,1250,1996,4193433503,1848689368,1374774726,374826655,308688657,51.00,746.00,561.00,311.00,273.00,2912.00,10888.00,8552.00,7616.00,7024.00,57.10,14.60,15.24,24.49,25.73
1758645491865226767,31,1250,2000,4680047486,2142559853,1552818881,418489021,379830382,26.00,750.00,556.00,318.00,278.00,2864.00,11242.00,8764.00,7256.00,6608.00,110.15,14.99,15.76,22.82,23.77
-4013057366281735470,32,1250,2007,4722383957,2006797782,1485899638,424709337,379518000,51.00,757.00,572.00,336.00,294.00,3002.00,10074.00,7996.00,7052.00,6524.00,58.86,13.31,13.98,20.99,22.19
-6414207023999227013,33,1250,1998,4143591958,2476400947,1795267649,565319601,557733684,15.00,748.00,567.00,352.00,311.00,2950.00,13846.00,10906.00,9792.00,8980.00,196.67,18.51,19.23,27.82,28.87
-6912204663452758810,34,1250,2002,3697064028,2301898937,1658177701,333134395,297625943,26.00,752.00,568.00,283.00,242.00,2770.00,11128.00,8804.00,8112.00,7460.00,106.54,14.80,15.50,28.66,30.83
94295700363781593,35,1250,2004,3855389448,2171392981,1506964038,353642596,315727895,39.00,754.00,551.00,295.00,258.00,2690.00,10448.00,8050.00,6370.00,5846.00,68.97,13.86,14.61,21.59,22.66
-2208834054369825077,36,1250,2000,4602757404,1674883179,1265629413,403462667,357383849,73.00,750.00,563.00,349.00,301.00,2884.00,9786.00,7736.00,6320.00,5692.00,39.51,13.05,13.74,18.11,18.91
6968485526887000529,37,1250,2001,4181716310,2371197421,1629231541,343874868,324889883,18.00,751.00,561.00,280.00,255.00,2770.00,11990.00,9370.00,8940.00,8400.00,153.89,15.97,16.70,31.93,32.94
4013225187923129270,38,1250,2003,4174444374,2543940421,1852382849,381926291,356879588,28.00,753.00,572.00,288.00,255.00,2886.00,11812.00,9374.00,7406.00,6862.00,103.07,15.69,16.39,25.72,26.91
9147388721965187724,39,1250,2002,4268020758,2449740506,1758729808,406004264,376346740,18.00,752.00,571.00,304.00,268.00,2802.00,11922.00,9466.00,8008.00,7288.00,155.67,15.85,16.58,26.34,27.19
-776854285355705549,40,1250,2000,4232190378,2008611814,1451278315,381092516,332108280,37.00,750.00,563.00,319.00,275.00,2804.00,10744.00,8442.00,7156.00,6510.00,75.78,14.33,14.99,22.43,23.67
5324432540808033965,41,1250,2003,3959212165,2867527360,2075070741,520250394,481309873,18.00,753.00,573.00,318.00,284.00,2828.00,12652.00,10026.00,8764.00,8012.00,157.11,16.80,17.50,27.56,28.21
6594837304538509623,42,1250,2000,4221694924,2347135848,1626985110,431068352,380387832,18.00,750.00,556.00,321.00,279.00,2866.00,12100.00,9380.00,8464.00,7698.00,159.22,16.13,16.87,26.37,27.59
5881882319016542336,43,1250,2000,4531499027,2059166784,1484655777,392331877,354022835,40.00,750.00,566.00,328.00,284.00,2914.00,11090.00,8770.00,8794.00,8086.00,72.85,14.79,15.49,26.81,28.47
-1812489979131075723,44,1250,2002,4123242617,2020702862,1513933140,362558594,335987710,40.00,752.00,568.00,309.00,263.00,2776.00,10622.00,8420.00,6748.00,6140.00,69.40,14.13,14.82,21.84,23.35
-7388706227961588364,45,1250,2001,4252787951,1943867269,1489907602,431354436,403118411,44.00,751.00,574.00,346.00,307.00,2960.00,10848.00,8690.00,7584.00,6946.00,67.27,14.44,15.14,21.92,22.63
-5150653766706898960,46,1250,2002,4701415567,2700098741,1878123893,386695375,319981743,16.00,752.00,557.00,270.00,241.00,2804.00,12394.00,9626.00,18914.00,17856.00,175.25,16.48,17.28,70.05,74.09
-6827395726862389050,47,1250,2002,3922234890,2526327770,1875095352,393247882,361336551,17.00,752.00,577.00,292.00,259.00,2786.00,11970.00,9546.00,8500.00,7900.00,163.88,15.92,16.54,29.11,30.50
7073000616312953041,48,1250,2002,4354974928,2130154818,1561389564,403054264,368053353,30.00,752.00,567.00,316.00,284.00,2828.00,11248.00,8878.00,7586.00,7102.00,94.27,14.96,15.66,24.01,25.01
-7442799335910615681,49,1250,1997,4374529896,1895847951,1413553269,405397762,373113666,50.00,747.00,562.00,333.00,293.00,2866.00,10752.00,8486.00,7356.00,6720.00,57.32,14.39,15.10,22.09,22.94
4777516380849432954,50,1250,2004,4048378995,2628851100,1848918818,449998075,412010015,25.00,754.00,571.00,312.00,278.00,2848.00,11898.00,9410.00,9446.00,8732.00,113.92,15.78,16.48,30.28,31.41
-1578376866671494240,51,1250,2004,4537311153,2488865121,1770421817,377402876,342018974,23.00,754.00,567.00,284.00,250.00,2796.00,11516.00,9066.00,6840.00,6310.00,121.57,15.27,15.99,24.08,25.24
-6375585126032926502,52,1250,2003,3737122667,2403997771,1733072808,394475929,364136574,28.00,753.00,564.00,294.00,262.00,2754.00,11512.00,9018.00,6686.00,6202.00,98.36,15.29,15.99,22.74,23.67
-7407470729286001510,53,1250,1994,4517084931,1809001312,1334357100,404035237,319904060,46.00,744.00,550.00,323.00,279.00,2956.00,11778.00,9148.00,7668.00,6968.00,64.26,15.83,16.63,23.74,24.97
-5279177635461716734,54,1250,2000,4933641866,1724906571,1288598629,412398867,362953591,61.00,750.00,565.00,353.00,306.00,2926.00,9868.00,7832.00,6530.00,5918.00,47.97,13.16,13.86,18.50,19.34
5701224538876580611,55,1250,2003,4479045770,2686031144,1849018825,363491503,341157282,21.00,753.00,561.00,277.00,254.00,2756.00,11902.00,9264.00,8834.00,8326.00,131.24,15.81,16.51,31.89,32.78
-1230701736729295880,56,1250,2000,4136642822,1806848379,1350171673,365233065,339078307,53.00,750.00,565.00,320.00,282.00,2800.00,10094.00,7974.00,6284.00,5766.00,52.83,13.46,14.11,19.64,20.45
-8140121923784801913,57,1250,2001,3736482507,2376691304,1733215105,424633377,390645175,19.00,751.00,566.00,309.00,266.00,2844.00,12148.00,9556.00,7236.00,6554.00,149.68,16.18,16.88,23.42,24.64
5591651783496476107,58,1250,2001,4073193309,2022933304,1443530333,403220409,373030569,35.00,751.00,559.00,328.00,292.00,2858.00,10634.00,8354.00,7222.00,6788.00,81.66,14.16,14.94,22.02,23.25
4364776589076198684,59,1250,2004,4049611754,2543834750,1801718605,412250767,374405903,22.00,754.00,566.00,295.00,261.00,2726.00,11914.00,9338.00,7258.00,6692.00,123.91,15.80,16.50,24.60,25.64
-1801297975939922969,60,1250,2004,4116326645,2119944021,1535465805,399695833,327173186,36.00,754.00,563.00,297.00,261.00,2806.00,10598.00,8334.00,6472.00,5916.00,77.94,14.06,14.80,21.79,22.67
-3066668840354990471,61,1250,2001,4468344420,2567117614,1852409862,447002861,403276494,19.00,751.00,571.00,324.00,281.00,2892.00,12566.00,9984.00,11326.00,10492.00,152.21,16.73,17.49,34.96,37.34
-541167218648264278,62,1250,2001,4052717132,2329155372,1653953797,354609610,323411494,19.00,751.00,560.00,287.00,252.00,2812.00,11976.00,9342.00,7794.00,7180.00,148.00,15.95,16.68,27.16,28.49
1008163450470055624,63,1250,2005,3997465821,2300604373,1638931655,405003580,367981936,33.00,755.00,558.00,304.00,266.00,2844.00,11048.00,8574.00,6896.00,6270.00,86.18,14.63,15.37,22.68,23.57
8529869246476706358,64,1250,2002,4297787743,2113585281,1572016357,339472959,307440780,35.00,752.00,567.00,289.00,250.00,2776.00,10784.00,8522.00,6742.00,6186.00,79.31,14.34,15.03,23.33,24.74
-5771766864555441255,65,1250,2002,4138635947,2006918738,1479583374,391610720,357764446,33.00,752.00,555.00,320.00,275.00,2760.00,10596.00,8256.00,6624.00,6032.00,83.64,14.09,14.88,20.70,21.93
2129109471527344008,66,1250,2003,4171121071,2252091058,1618423040,421733348,380257213,28.00,753.00,566.00,328.00,280.00,2900.00,11296.00,8906.00,9252.00,8412.00,103.57,15.00,15.73,28.21,30.04
-367273013955359206,67,1250,1997,4030991108,1875069001,1368436659,326215556,279065795,56.00,747.00,552.00,298.00,247.00,2800.00,10424.00,8100.00,6418.00,5654.00,50.00,13.95,14.67,21.54,22.89
-8084174068353732919,68,1250,1995,4128610718,2023341757,1478258181,402971557,366617552,45.00,745.00,561.00,320.00,277.00,2790.00,11206.00,8822.00,7120.00,6430.00,62.00,15.04,15.73,22.25,23.21
7940531081889927557,69,1250,2001,4209685162,2433125762,1717655317,420843195,374703395,19.00,751.00,565.00,310.00,275.00,2780.00,12012.00,9436.00,8090.00,7426.00,146.32,15.99,16.70,26.10,27.00
-4199611471766356508,70,1250,2006,4030789796,2794445860,1958033579,476722380,427377664,27.00,756.00,569.00,303.00,264.00,2836.00,12108.00,9506.00,6928.00,6310.00,105.04,16.02,16.71,22.86,23.90
-1886773064907787047,71,1250,1998,4205981200,1911097885,1386259442,372486433,334750022,49.00,748.00,565.00,314.00,273.00,2764.00,10278.00,8144.00,6842.00,6294.00,56.41,13.74,14.41,21.79,23.05
-7191908578300414376,72,1250,2001,4412027275,2141089160,1579498558,401364408,377124409,35.00,751.00,567.00,319.00,280.00,2842.00,11162.00,8832.00,7716.00,6918.00,81.20,14.86,15.58,24.19,24.71
-5321143844308483124,73,1250,2004,4363416630,2311744430,1686196473,370552108,349921485,25.00,754.00,566.00,300.00,260.00,2820.00,11444.00,8992.00,9724.00,9064.00,112.80,15.18,15.89,32.41,34.86
-3633330551400824498,74,1250,2003,3874298720,2529863926,1752493483,329047585,354963294,23.00,753.00,559.00,267.00,235.00,2716.00,11724.00,9100.00,6700.00,6174.00,118.09,15.57,16.28,25.09,26.27
-3942044592715121921,75,1250,2003,3882081661,1958979659,1456140596,347800673,313724701,43.00,753.00,557.00,299.00,261.00,2796.00,10442.00,8154.00,6472.00,5906.00,65.02,13.87,14.64,21.65,22.63
-5231242622764578578,76,1250,1998,4374991533,1779172652,1291712982,346413255,317022033,58.00,748.00,551.00,318.00,279.00,2916.00,10236.00,7966.00,7216.00,6680.00,50.28,13.68,14.46,22.69,23.94
6482450151160210291,77,1250,2002,4457049127,1994685520,1462335444,387048462,355155672,34.00,752.00,568.00,324.00,283.00,2918.00,10590.00,8410.00,7200.00,6518.00,85.82,14.08,14.81,22.22,23.03
-4182193702044286227,78,1250,1998,4455643245,1906054791,1373980932,438006289,392815120,40.00,748.00,551.00,335.00,296.00,2908.00,11208.00,8666.00,7128.00,6534.00,72.70,14.98,15.73,21.28,22.07
7436773632130445627,79,1250,1997,4457033893,1674667200,1254584163,381490278,338337741,71.00,747.00,557.00,345.00,291.00,3012.00,10184.00,7990.00,6630.00,5916.00,42.42,13.63,14.34,19.22,20.33
-4650447630310633366,80,1250,1997,4384216535,1922996407,1459352821,358302642,337105975,48.00,747.00,575.00,309.00,273.00,2850.00,10714.00,8606.00,6482.00,6012.00,59.38,14.34,14.97,20.98,22.02
5642178572781508979,81,1250,1998,4062457277,1805181462,1309437618,326876264,299403393,60.00,748.00,554.00,309.00,267.00,2876.00,10224.00,7994.00,6622.00,6134.00,47.93,13.67,14.43,21.43,22.97
-2887598076327295238,82,1250,1997,4560217276,1831429293,1397144874,388023438,350143847,51.00,747.00,567.00,331.00,294.00,2972.00,10412.00,8292.00,8270.00,7534.00,58.27,13.94,14.62,24.98,25.63
-8180730619421174928,83,1250,2001,4105400419,1970682838,1428309953,342054664,322650425,47.00,751.00,563.00,304.00,269.00,2810.00,10048.00,7922.00,6496.00,5994.00,59.79,13.38,14.07,21.37,22.28
-27581913676237055,84,1250,2005,3833601756,2209642066,1571775631,365781255,340203312,41.00,755.00,567.00,298.00,265.00,2750.00,10590.00,8356.00,6728.00,6210.00,67.07,14.03,14.74,22.58,23.43
-4056091855760295624,85,1250,2004,4088419711,2472716039,1814940459,448486188,404422834,25.00,754.00,566.00,310.00,276.00,2790.00,11768.00,9204.00,6982.00,6458.00,111.60,15.61,16.26,22.52,23.40
3299917740682052419,86,1250,2003,3845756489,2663554578,1911705863,418423488,390641905,26.00,753.00,571.00,287.00,258.00,2730.00,12030.00,9526.00,8718.00,8110.00,105.00,15.98,16.68,30.38,31.43
-4334959273998779596,87,1250,1999,4079615555,2224221649,1604730373,374465180,338746744,28.00,749.00,561.00,310.00,272.00,2830.00,11660.00,9140.00,8548.00,7844.00,101.07,15.57,16.29,27.57,28.84
1384369872986070458,88,1250,2004,4153315657,2562553230,1835461415,418827974,361166999,25.00,754.00,566.00,310.00,264.00,2898.00,11932.00,9360.00,10452.00,9434.00,115.92,15.82,16.54,33.72,35.73
4820236277582191395,89,1250,2001,4032905550,2179093279,1509519299,407554589,369914470,37.00,751.00,548.00,313.00,271.00,2782.00,11172.00,8608.00,7514.00,6916.00,75.19,14.88,15.71,24.01,25.52
1821275523674963369,90,1250,1999,3955436892,2093305683,1476991652,391701563,360776323,30.00,749.00,546.00,315.00,278.00,2800.00,11116.00,8544.00,7844.00,7218.00,93.33,14.84,15.65,24.90,25.96
6527817058573967954,91,1250,2000,4435627058,2230649745,1629300002,379258376,344378115,33.00,750.00,570.00,305.00,272.00,2854.00,11538.00,9156.00,8468.00,7778.00,86.48,15.38,16.06,27.76,28.60
8539240016360399601,92,1250,2001,4190626479,2115278530,1449660845,342642844,313466083,41.00,751.00,553.00,290.00,253.00,2808.00,11074.00,8578.00,6636.00,6012.00,68.49,14.75,15.51,22.88,23.76
4605126884642342665,93,1250,2004,4562503617,1942600293,1451245711,367237156,342622246,43.00,754.00,566.00,314.00,282.00,2800.00,10262.00,8092.00,7072.00,6564.00,65.12,13.61,14.30,22.52,23.28
7849556810400119458,94,1250,2003,3982782220,2391531811,1738695864,420441443,361980332,21.00,753.00,569.00,314.00,268.00,2810.00,11980.00,9442.00,9566.00,8438.00,133.81,15.91,16.59,30.46,31.49
1307039212903380296,95,1250,1999,4000164348,1784667332,1330375720,353450897,334295716,55.00,749.00,562.00,316.00,279.00,2798.00,10096.00,7956.00,6046.00,5596.00,50.87,13.48,14.16,19.13,20.06
2147748101485099220,96,1250,1999,4037572834,1722794886,1295360458,446434211,410484329,60.00,749.00,557.00,359.00,321.00,3020.00,10110.00,7920.00,6988.00,6554.00,50.33,13.50,14.22,19.47,20.42
-4292392879919681869,97,1250,2003,4140803691,2644875782,1895030308,433924687,404664116,21.00,753.00,560.00,297.00,271.00,2688.00,12044.00,9376.00,8910.00,8442.00,128.00,15.99,16.74,30.00,31.15
5010150755999464376,98,1250,1996,4623264706,1928440105,1430944304,438921262,388558583,44.00,746.00,555.00,337.00,287.00,2888.00,11048.00,8648.00,7068.00,6352.00,65.64,14.81,15.58,20.97,22.13
2156983959512446410,99,1250,1996,4162748847,1959437476,1481687581,382847406,344893078,50.00,746.00,565.00,320.00,270.00,2906.00,10972.00,8708.00,8094.00,7106.00,58.12,14.71,15.41,25.29,26.32
6164739346894474217,100,1250,1999,4203934275,2165989100,1636971159,363395212,334728674,29.00,749.00,560.00,294.00,256.00,2788.00,11238.00,8828.00,7086.00,6466.00,96.14,15.00,15.76,24.10,25.26
873150698784883930,1,1300,2078,4942355678,1997803485,1488481164,463790653,419197664,51.00,778.00,583.00,357.00,314.00,3092.00,10964.00,8624.00,7142.00,6508.00,60.63,14.09,14.79,20.01,20.73
8911471746886444862,2,1300,2082,4737428840,3021060616,2161049756,509010885,466740191,16.00,782.00,589.00,325.00,283.00,3010.00,13126.00,10332.00,10676.00,9988.00,188.13,16.79,17.54,32.85,35.29
-2630964126497665200,3,1300,2081,5197920084,2171477749,1569390910,451275598,376732750,42.00,781.00,578.00,335.00,289.00,3000.00,11210.00,8726.00,7964.00,7300.00,71.43,14.35,15.10,23.77,25.26
7010182073171424922,4,1300,2086,4824065734,2726299891,1944039239,391139646,356575778,33.00,786.00,593.00,291.00,256.00,2934.00,11710.00,9228.00,8286.00,7414.00,88.91,14.90,15.56,28.47,28.96
-1260064889236965891,5,1300,2085,5037798759,2895634435,2068692899,467271923,418670478,29.00,785.00,594.00,316.00,275.00,2912.00,12172.00,9604.00,8312.00,7514.00,100.41,15.51,16.17,26.30,27.32
-2210244026018724242,6,1300,2078,4932323876,1980651013,1495762839,468807203,397043862,57.00,778.00,597.00,360.00,312.00,3038.00,10854.00,8728.00,7480.00,6880.00,53.30,13.95,14.62,20.78,22.05
7446399130102254937,7,1300,2080,4518498371,2201693060,1654008979,433986913,394233613,41.00,780.00,596.00,335.00,296.00,2974.00,11402.00,9100.00,7640.00,6970.00,72.54,14.62,15.27,22.81,23.55
2113450745960598357,8,1300,2082,5092346553,3048635158,2190861448,455210791,408806891,17.00,782.00,589.00,296.00,260.00,2914.00,12890.00,10132.00,7652.00,7048.00,171.41,16.48,17.20,25.85,27.11
-82548271835789298,9,1300,2086,4619812231,3256856238,2369571913,502827132,461174491,30.00,786.00,601.00,309.00,275.00,2964.00,12758.00,10170.00,11894.00,11286.00,98.80,16.23,16.92,38.49,41.04
-729019932828576621,10,1300,2080,4313113313,2033222942,1505849131,343880584,298967401,45.00,780.00,586.00,309.00,268.00,2924.00,11096.00,8772.00,7996.00,7388.00,64.98,14.23,14.97,25.88,27.57
-8714169860447369871,11,1300,2081,4509806732,2252235699,1580145480,430849712,384087746,34.00,781.00,574.00,340.00,294.00,2874.00,11234.00,8690.00,8126.00,7458.00,84.53,14.38,15.14,23.90,25.37
-5911370825052362699,12,1300,2081,5077882709,2320002671,1670000043,445056264,383476284,30.00,781.00,583.00,330.00,288.00,2896.00,11440.00,8938.00,7554.00,6890.00,96.53,14.65,15.33,22.89,23.92
3714049310329013328,13,1300,2077,4864280073,1955938555,1450257206,372476196,346614570,50.00,777.00,575.00,322.00,280.00,2938.00,11022.00,8582.00,6738.00,6196.00,58.76,14.19,14.93,20.93,22.13
5473422838238068087,14,1300,2080,5061104982,2297349088,1605696956,379204523,345769766,38.00,780.00,580.00,307.00,279.00,2954.00,11350.00,8860.00,7852.00,7472.00,77.74,14.55,15.28,25.58,26.78
3381430792362753518,15,1300,2077,5215884840,2033009373,1508333487,400160400,380449324,48.00,777.00,575.00,330.00,285.00,2894.00,11212.00,8736.00,7586.00,6962.00,60.29,14.43,15.19,22.99,24.43
-1855225385354430107,16,1300,2077,4877219558,1991831412,1421893470,425744486,382038044,57.00,777.00,568.00,349.00,305.00,3060.00,11056.00,8554.00,7618.00,7022.00,53.68,14.23,15.06,21.83,23.02
-5406663171072283317,17,1300,2077,4747918517,2090068729,1560638280,415191877,370920987,51.00,777.00,588.00,333.00,293.00,3032.00,11212.00,8882.00,7080.00,6470.00,59.45,14.43,15.11,21.26,22.08
6290507850127167940,18,1300,2078,4451121454,2219573570,1632628881,406464624,360853017,35.00,778.00,590.00,334.00,283.00,2904.00,11830.00,9388.00,8556.00,7672.00,82.97,15.21,15.91,25.62,27.11
3599581965269583527,19,1300,2086,4777858719,2822215229,1980281729,410122347,376547762,43.00,786.00,592.00,301.00,269.00,3000.00,11998.00,9438.00,8894.00,8092.00,69.77,15.26,15.94,29.55,30.08
-5453359084076123599,20,1300,2079,4381522524,2133589617,1562728900,392906493,359098900,40.00,779.00,580.00,319.00,282.00,2912.00,11652.00,9082.00,7752.00,7184.00,72.80,14.96,15.66,24.30,25.48
-4016484339474701495,21,1300,2084,4597578243,2842440780,1982874190,455104322,423136067,27.00,784.00,579.00,293.00,266.00,2820.00,12462.00,9646.00,7206.00,6814.00,104.44,15.90,16.66,24.59,25.62
-5656984641492074614,22,1300,2082,4614761528,2337391306,1669713214,411130878,377728015,36.00,782.00,586.00,326.00,283.00,2876.00,11346.00,8936.00,7856.00,7214.00,79.89,14.51,15.25,24.10,25.49
-6624025054541388420,23,1300,2080,4235804074,2155165430,1579309797,360879033,320167331,46.00,780.00,575.00,309.00,263.00,2890.00,10800.00,8382.00,6342.00,5700.00,62.83,13.85,14.58,20.52,21.67
-1022221610568829554,24,1300,2076,4709732363,2140980734,1607112761,429867560,382655572,46.00,776.00,581.00,343.00,290.00,3000.00,11408.00,8982.00,8868.00,7912.00,65.22,14.70,15.46,25.85,27.28
